G345DRAFT_00001	iJN746.PP_0849	69.5	141	43	0	1	141	1	141	3.23e-62	188
G345DRAFT_00001	iIT341.HP0198	68.5	130	41	0	4	133	3	132	1.91e-60	183
G345DRAFT_00001	iPC815.YPO2883	63.1	141	52	0	1	141	1	141	1.74e-57	176
G345DRAFT_00005	iJN746.PP_0853	35.7	398	209	12	9	406	8	358	3.55e-60	200
G345DRAFT_00005	iAF987.Gmet_1353	36.1	396	207	10	11	406	3	352	4.34e-57	192
G345DRAFT_00005	iHN637.CLJU_RS06430	38.3	355	176	10	16	370	9	320	2.02e-56	190
G345DRAFT_00005	iJN678.gcpE	36.1	385	186	10	3	362	11	360	2.18e-55	189
G345DRAFT_00005	iYO844.BSU25070	32.9	407	227	9	3	409	2	362	3.39e-54	185
G345DRAFT_00005	iECIAI1_1343.ECIAI1_2567	33.2	391	215	10	4	394	3	347	1.23e-52	181
G345DRAFT_00005	iYL1228.KPN_02845	33.5	391	214	10	4	394	3	347	1.26e-52	181
G345DRAFT_00005	iEcSMS35_1347.EcSMS35_2667	33.2	391	215	10	4	394	3	347	1.72e-52	180
G345DRAFT_00006	iJN746.PP_0854	58.1	415	165	6	1	408	1	413	1.70e-158	454
G345DRAFT_00006	iECSE_1348.ECSE_2800	57.0	412	171	5	1	408	1	410	4.70e-157	451
G345DRAFT_00006	iSBO_1134.SBO_2538	56.6	412	173	5	1	408	1	410	3.82e-156	448
G345DRAFT_00006	iECIAI39_1322.ECIAI39_2715	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iETEC_1333.ETEC_2671	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iEcSMS35_1347.EcSMS35_2666	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iECW_1372.ECW_m2738	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iECS88_1305.ECS88_2690	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iEcE24377_1341.EcE24377A_2798	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iECs_1301.ECs3376	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iECO111_1330.ECO111_3238	56.6	412	173	5	1	408	1	410	1.09e-155	447
G345DRAFT_00006	iUMN146_1321.UM146_04135	56.6	412	173	5	1	408	1	410	1.09e-155	447
